i,Process10,Process20,Process30
1654,33,50,71
1655,33,50,71
1656,33,50,71
1657,33,50,71
1658,33,50,71
1659,33,50,71
1660,33,50,71
1661,33,50,71
1662,33,50,71
1663,33,50,71
1664,33,50,71
1665,33,50,71
1666,33,50,73
1667,33,50,73
1668,33,50,73
1669,33,50,73
1670,33,50,73
1671,33,50,73
1672,33,50,73
1673,33,50,73
1674,33,50,73
1675,33,50,73
1676,33,50,73
1677,33,50,73
1678,35,51,73
1679,35,51,73
1680,35,51,73
1681,35,51,73
1682,35,51,73
1683,35,51,73
1684,35,51,73
1685,35,51,73
1686,35,51,73
1687,35,51,73
1688,35,51,73
1689,35,51,73
1690,35,51,73
1691,35,51,73
1692,35,52,74
1693,35,52,74
1694,35,52,74
1695,35,52,74
1696,35,52,74
1697,35,52,74
1698,35,52,74
1699,35,53,74
1700,35,53,74
1701,35,53,74
1702,35,53,74
1703,35,53,74
1704,35,53,74
1705,35,53,74
1706,35,53,74
1707,35,53,74
1708,35,53,74
1709,35,53,74
1710,35,53,74
1711,35,53,74
1712,35,53,74
1713,36,53,74
1714,36,53,74
1715,36,53,74
1716,36,53,74
1717,36,53,74
1718,36,53,74
1719,36,53,74
1720,36,54,76
1721,36,54,76
1722,36,54,76
1723,36,54,76
1724,36,54,76
1725,36,54,76
1726,36,54,76
1727,36,54,76
1728,36,54,76
1729,36,54,76
1730,36,54,76
1731,36,54,76
1732,36,54,76
1733,36,54,76
1734,36,54,77
1735,36,54,77
1736,36,54,77
1737,36,54,77
1738,36,54,77
1739,36,54,77
1740,36,54,77
1741,36,54,77
1742,36,54,77
1743,36,54,77
1744,36,54,77
1745,36,54,77
1746,36,54,77
1747,36,54,77
1748,36,54,77
1749,36,54,77
1750,36,54,77
1751,36,54,77
1752,36,54,77
1753,36,54,77
1754,36,54,77
1755,37,54,81
1756,37,54,81
1757,37,54,81
1758,37,54,81
1759,37,54,81
1760,37,54,81
1761,37,54,81
1762,37,54,81
1763,37,54,81
1764,37,54,81
1765,37,54,81
1766,37,54,81
1767,37,54,81
1768,37,54,81
1769,37,54,81
1770,37,54,81
1771,37,54,81
1772,37,54,81
1773,37,54,81
1774,37,54,81
1775,37,54,81
1776,37,54,82
1777,37,54,82
1778,37,54,82
1779,37,54,82
1780,37,54,82
1781,37,54,82
1782,37,54,82
1783,37,55,84
1784,37,55,84
1785,37,55,84
1786,37,55,84
1787,37,55,84
1788,37,55,84
1789,37,55,84
1790,37,55,84
1791,37,55,84
1792,37,55,84
1793,37,55,84
1794,37,55,84
1795,37,55,84
1796,37,55,84
1797,37,55,84
1798,37,55,84
1799,37,55,84
1800,37,55,84
1801,37,55,84
1802,37,55,84
1803,37,55,84
1804,37,55,84
1805,37,55,84
1806,37,55,84
1807,37,55,84
1808,37,55,84
1809,37,55,84
1810,37,55,84
1811,37,55,86
1812,37,55,86
1813,37,55,86
1814,37,55,86
1815,37,55,86
1816,37,55,86
1817,37,55,86
1818,37,56,86
1819,37,56,86
1820,37,56,86
1821,37,56,86
1822,37,56,86
1823,37,56,86
1824,37,56,86
1825,37,56,87
1826,37,56,87
1827,37,56,87
1828,37,56,87
1829,37,56,87
1830,37,56,87
1831,37,56,87
1832,37,56,87
1833,37,56,87
1834,37,56,87
1835,37,56,87
1836,37,56,87
1837,37,56,87
1838,37,56,87
1839,37,56,87
1840,37,56,87
1841,37,56,87
1842,37,56,87
1843,37,56,87
1844,37,56,87
1845,37,56,87
1846,37,56,87
1847,37,56,87
1848,37,56,87
1849,37,56,87
1850,37,56,87
1851,37,56,87
1852,37,56,87
1853,37,56,87
1854,37,56,87
1855,37,56,87
1856,37,56,87
1857,37,56,87
1858,37,56,87
1859,37,56,87
1860,37,56,87
1861,37,56,87
1862,37,56,87
1863,37,56,87
1864,37,56,87
1865,37,56,87
1866,37,56,87
1867,37,56,87
1868,37,56,87
1869,37,56,87
1870,37,56,87
1871,37,56,87
1872,37,56,87
1873,37,56,87
1874,37,56,87
1875,37,56,87
1876,37,56,87
1877,37,56,87
1878,37,56,87
1879,37,56,87
1880,37,56,87
1881,37,56,87
1882,37,56,87
1883,37,56,87
1884,37,56,87
1885,37,56,90
1886,37,56,90
1887,37,56,90
1888,37,56,90
1889,37,56,90
1890,37,56,90
1891,37,56,90
1892,37,56,90
1893,37,56,90
1894,37,56,90
1895,37,56,90
1896,37,56,90
1897,37,56,90
1898,37,56,90
1899,37,56,91
1900,37,56,91
1901,37,56,91
1902,37,56,91
1903,37,56,91
1904,37,56,91
1905,37,58,92
1906,37,58,92
1907,37,58,92
1908,37,58,92
1909,37,58,92
1910,37,58,92
1911,37,58,92
1912,37,58,92
1913,37,58,92
1914,37,58,92
1915,37,58,92
1916,37,58,92
1917,37,58,92
1918,37,58,92
1919,37,58,92
1920,37,58,92
1921,37,58,92
1922,37,58,92
1923,37,58,92
1924,37,58,92
1925,37,58,92
1926,37,58,92
1927,37,58,92
1928,37,58,92
1929,37,58,92
1930,37,58,92
1931,37,58,92
1932,37,58,92
1933,37,59,92
1934,37,59,92
1935,37,59,92
1936,37,59,92
1937,37,59,92
1938,37,59,92
1939,37,59,92
1940,37,59,92
1941,37,59,92
1942,37,59,92
1943,37,59,92
1944,37,59,92
1945,37,59,92
1946,37,59,92
1947,37,59,92
1948,37,59,92
1949,37,59,92
1950,37,59,92
1951,37,59,92
1952,37,59,92
1953,37,59,92
1954,37,59,92
1955,37,59,92
1956,37,59,92
1957,37,59,92
1958,37,59,92
1959,37,59,92
1960,37,59,92
1961,37,59,93
1962,37,59,93
1963,37,59,93
1964,37,59,93
1965,37,59,93
1966,37,59,93
1967,37,59,93
1968,37,59,93
1969,37,59,93
1970,37,59,93
1971,37,59,93
1972,37,59,93
1973,37,59,93
1974,37,59,93
1975,38,61,93
1976,38,61,93
1977,38,61,93
1978,38,61,93
1979,38,61,93
1980,38,61,93
1981,38,61,93
1982,38,61,93
1983,38,61,93
1984,38,61,93
1985,38,61,93
1986,38,61,93
1987,38,61,93
1988,38,62,93
1989,38,62,93
1990,38,62,93
1991,38,62,93
1992,38,62,93
1993,38,62,93
1994,38,62,94
1995,38,62,94
1996,38,62,94
1997,38,62,94
1998,38,62,94
1999,38,62,94
2000,38,62,94
2001,38,62,94
2002,38,62,94
2003,38,62,94
2004,38,62,94
2005,38,62,94
2006,38,62,94
2007,38,62,94
2008,39,62,94
2009,39,62,94
2010,39,62,94
2011,39,62,94
2012,39,62,94
2013,39,62,94
2014,39,63,94
2015,39,63,94
2016,39,63,94
2017,39,63,94
2018,39,63,94
2019,39,63,94
2020,39,63,94
2021,39,63,94
2022,39,63,94
2023,39,63,94
2024,39,63,94
2025,39,63,94
2026,39,63,94
2027,39,63,94
2028,39,63,94
2029,39,63,94
2030,39,63,94
2031,39,63,94
2032,39,63,94
2033,39,63,94
2034,39,63,94
2035,39,63,94
2036,39,63,94
2037,39,63,94
2038,39,63,94
2039,39,63,94
2040,39,63,94
2041,40,64,94
2042,40,64,94
2043,40,64,94
2044,40,64,94
2045,40,64,94
2046,40,64,94
2047,40,64,94
2048,40,64,94
2049,40,64,94
2050,40,64,94
2051,40,64,94
2052,40,64,94
2053,40,64,94
2054,40,64,94
2055,40,66,94
2056,40,66,94
2057,40,66,94
2058,40,66,94
2059,40,66,94
2060,40,66,94
2061,40,66,94
2062,40,66,94
2063,40,66,94
2064,40,66,94
2065,40,66,94
2066,40,66,94
2067,40,66,94
2068,40,67,95
2069,40,67,95
2070,40,67,95
2071,40,67,95
2072,40,67,95
2073,40,67,95
2074,40,67,95
2075,40,67,95
2076,40,67,95
2077,40,67,95
2078,40,67,95
2079,40,67,95
2080,40,67,95
2081,40,67,95
2082,41,68,96
2083,41,68,96
2084,41,68,96
2085,41,68,96
2086,41,68,96
2087,41,68,96
2088,41,68,96
2089,42,69,97
2090,42,69,97
2091,42,69,97
2092,42,69,97
2093,42,69,97
2094,42,69,97
2095,42,69,97
2096,42,69,97
2097,42,69,97
2098,42,69,97
2099,42,69,97
2100,42,69,97
2101,42,69,97
2102,42,69,97
2103,42,69,97
2104,42,69,97
2105,42,69,97
2106,42,69,97
2107,42,69,97
2108,42,69,97
2109,42,69,97
2110,42,69,98
2111,42,69,98
2112,42,69,98
2113,42,69,98
2114,42,69,98
2115,42,69,98
2116,42,69,98
2117,42,69,98
2118,42,69,98
2119,42,69,98
2120,42,69,98
2121,42,69,98
2122,42,69,98
2123,42,69,98
2124,42,69,98
2125,42,69,98
2126,42,69,98
2127,42,69,98
2128,42,69,98
2129,42,69,98
2130,42,73,99
2131,42,73,99
2132,42,73,99
2133,42,73,99
2134,42,73,99
2135,42,73,99
2136,42,73,99
2137,42,74,99
2138,42,74,99
2139,42,74,99
2140,42,74,99
2141,42,74,99
2142,42,74,99
2143,42,74,99
2144,42,74,99
2145,42,74,99
2146,42,74,99
2147,42,74,99
2148,42,74,99
2149,42,74,99
2150,42,74,99
2151,42,74,100
2152,42,74,100
2153,42,74,100
2154,42,74,100
2155,42,74,100
2156,42,74,100
2157,42,74,100
2158,42,74,100
2159,42,74,100
2160,42,74,100
2161,42,74,100
2162,42,74,100
2163,42,74,100
2164,42,74,100
2165,42,74,100
2166,42,74,100
2167,42,74,100
2168,42,74,100
2169,42,74,100
2170,42,74,100
2171,42,74,100
2172,42,74,100
2173,42,74,100
2174,42,74,100
2175,42,74,100
2176,42,74,100
2177,42,74,100
2178,42,74,100
2179,42,74,100
2180,42,74,100
2181,42,74,100
2182,42,74,100
2183,42,74,100
2184,42,74,100
2185,42,74,100
2186,42,74,100
2187,42,74,100
2188,42,74,100
2189,42,74,100
2190,42,74,100
2191,42,74,100
2192,42,74,100
2193,42,74,100
2194,42,74,100
2195,42,74,100
2196,42,74,100
2197,42,74,102
2198,42,74,102
2199,42,74,102
2200,42,74,102
2201,42,74,102
2202,42,74,102
2203,42,75,102
2204,42,75,102
2205,42,75,102
2206,42,75,102
2207,42,75,102
2208,42,75,102
2209,42,75,102
2210,42,75,102
2211,42,75,102
2212,42,75,102
2213,42,75,102
2214,42,75,102
2215,42,75,102
2216,42,75,102
2217,42,75,102
2218,42,75,102
2219,42,75,102
2220,42,75,102
2221,42,75,102
2222,42,75,102
2223,42,75,102
2224,42,75,102
2225,42,75,102
2226,42,75,102
2227,42,75,102
2228,42,75,102
2229,42,75,102
2230,42,76,102
2231,42,76,102
2232,42,76,102
2233,42,76,102
2234,42,76,102
2235,42,76,102
2236,42,76,103
2237,42,76,103
2238,42,76,103
2239,42,76,103
2240,42,76,103
2241,42,76,103
2242,42,76,103
2243,42,76,103
2244,42,76,103
2245,42,76,103
2246,42,76,103
2247,42,76,103
2248,42,76,103
2249,42,76,103
2250,42,76,103
2251,42,76,103
2252,42,76,103
2253,42,76,103
2254,42,76,103
2255,42,76,103
2256,42,76,103
2257,42,76,103
2258,42,76,103
2259,42,76,103
2260,42,76,103
2261,42,76,103
2262,42,76,103
2263,42,76,103
2264,42,76,103
2265,42,76,103
2266,42,76,103
2267,42,76,105
2268,42,76,105
2269,42,76,105
2270,42,76,105
2271,42,76,105
2272,42,76,105
2273,42,76,105
2274,42,76,105
2275,42,76,105
2276,42,76,105
2277,42,76,105
2278,42,76,105
2279,42,76,105
2280,42,76,105
2281,42,76,105
2282,42,76,105
2283,42,76,105
2284,42,76,105
2285,42,76,105
2286,42,76,105
2287,42,76,105
2288,42,76,105
2289,42,76,105
2290,42,76,105
2291,42,76,105
2292,42,76,105
2293,42,77,105
2294,42,77,105
2295,42,77,105
2296,42,77,105
2297,42,77,105
2298,42,77,105
2299,42,77,105
2300,42,77,105
2301,42,77,105
2302,42,77,105
2303,42,77,105
2304,42,77,105
2305,42,77,105
2306,42,77,105
2307,42,77,105
2308,42,77,105
2309,42,77,105
2310,42,77,105
2311,42,77,105
2312,42,77,105
2313,42,77,105
2314,42,77,105
2315,42,77,105
2316,42,77,105
2317,42,77,105
2318,42,77,105
2319,42,77,105
2320,42,77,105
2321,42,77,105
2322,42,77,105
2323,42,77,105
2324,42,77,105
2325,42,77,105
2326,42,77,105
2327,42,77,105
2328,42,77,105
2329,42,77,105
2330,42,77,105
2331,42,77,105
2332,42,77,105
2333,42,77,105
2334,42,77,105
2335,42,77,105
2336,42,77,105
2337,42,77,105
2338,42,77,105
2339,42,77,105
2340,42,77,105
2341,42,77,105
2342,42,77,105
2343,42,77,105
2344,42,77,105
2345,42,77,105
2346,42,77,105
2347,42,77,105
2348,42,77,105
2349,42,77,105
2350,42,77,105
2351,42,77,105
2352,42,77,105
2353,42,77,105
2354,42,77,105
2355,42,77,105
2356,42,77,105
2357,42,77,105
2358,42,77,105
2359,42,77,105
2360,42,77,105
2361,42,77,105
2362,42,77,105
2363,42,77,105
2364,42,77,105
2365,42,77,105
2366,42,77,105
2367,42,77,105
2368,42,77,105
2369,42,77,105
2370,42,77,105
2371,42,77,105
2372,42,77,105
2373,42,77,105
2374,42,77,105
2375,42,77,105
2376,42,77,105
2377,42,77,105
2378,42,77,106
2379,42,77,106
2380,42,77,106
2381,42,77,106
2382,42,77,106
2383,42,77,106
2384,42,77,106
2385,42,77,106
2386,42,77,106
2387,42,77,106
2388,42,77,106
2389,42,77,106
2390,42,77,106
2391,42,77,106
2392,42,78,107
2393,42,78,107
2394,42,78,107
2395,42,78,107
2396,42,78,107
2397,42,78,107
2398,42,78,107
2399,42,78,107
2400,42,78,107
2401,42,78,107
2402,42,78,107
2403,42,78,107
2404,42,78,107
2405,43,78,108
2406,43,78,108
2407,43,78,108
2408,43,78,108
2409,43,78,108
2410,43,78,108
2411,43,78,108
2412,43,78,109
2413,43,78,109
2414,43,78,109
2415,43,78,109
2416,43,78,109
2417,43,78,109
2418,43,78,109
2419,43,78,109
2420,43,78,109
2421,43,78,109
2422,43,78,109
2423,43,78,109
2424,43,78,109
2425,43,78,109
2426,43,78,109
2427,43,78,109
2428,43,78,109
2429,43,78,109
2430,43,78,109
2431,43,78,109
2432,43,78,109
2433,43,78,109
2434,43,78,109
2435,43,78,109
2436,43,78,109
2437,43,78,109
2438,43,78,110
2439,43,78,110
2440,43,78,110
2441,43,78,110
2442,43,78,110
2443,43,78,110
2444,43,78,110
2445,43,78,110
2446,43,78,110
2447,43,78,110
2448,43,78,110
2449,43,78,110
2450,43,78,110
2451,43,78,111
2452,43,78,111
2453,43,78,111
2454,43,78,111
2455,43,78,111
2456,43,78,111
2457,43,78,111
2458,44,78,111
2459,44,78,111
2460,44,78,111
2461,44,78,111
2462,44,78,111
2463,44,78,111
2464,44,78,111
2465,44,79,112
2466,44,79,112
2467,44,79,112
2468,44,79,112
2469,44,79,112
2470,44,79,112
2471,44,79,112
2472,44,80,114
2473,44,80,114
2474,44,80,114
2475,44,80,114
2476,44,80,114
2477,44,80,114
2478,45,81,114
2479,45,81,114
2480,45,81,114
2481,45,81,114
2482,45,81,114
2483,45,81,114
2484,45,81,114
2485,46,81,115
2486,46,81,115
2487,46,81,115
2488,46,81,115
2489,46,81,115
2490,46,81,115
2491,46,81,115
2492,46,82,116
2493,46,82,116
2494,46,82,116
2495,46,82,116
2496,46,82,116
2497,46,82,116
2498,46,82,117
2499,46,82,117
2500,46,82,117
2501,46,82,117
2502,46,82,117
2503,46,82,117
2504,46,82,117
2505,47,82,117
2506,47,82,117
2507,47,82,117
2508,47,82,117
2509,47,82,117
2510,47,82,117
2511,47,82,117
2512,47,82,117
2513,47,82,117
2514,47,82,117
2515,47,82,117
2516,47,82,117
2517,47,82,117
2518,47,83,117
2519,47,83,117
2520,47,83,117
2521,47,83,117
2522,47,83,117
2523,47,83,117
2524,47,83,117
2525,47,83,119
2526,47,83,119
2527,47,83,119
2528,47,83,119
2529,47,83,119
2530,47,83,119
2531,47,83,119
2532,47,83,119
2533,47,83,119
2534,47,83,119
2535,47,83,119
2536,47,83,119
2537,47,83,119
2538,47,84,120
2539,47,84,120
2540,47,84,120
2541,47,84,120
2542,47,84,120
2543,47,84,120
2544,47,84,120
2545,47,84,120
2546,47,84,120
2547,47,84,120
2548,47,84,120
2549,47,84,120
2550,47,84,120
2551,47,84,120
2552,47,84,120
2553,47,84,120
2554,47,84,120
2555,47,84,120
2556,47,84,120
2557,47,84,121
2558,47,84,121
2559,47,84,121
2560,47,84,121
2561,47,84,121
2562,47,84,121
2563,47,84,121
2564,47,84,121
2565,47,84,121
2566,47,84,121
2567,47,84,121
2568,47,84,121
2569,47,84,121
2570,48,84,122
2571,48,84,122
2572,48,84,122
2573,48,84,122
2574,48,84,122
2575,48,84,122
2576,48,84,122
2577,48,84,123
2578,48,84,123
2579,48,84,123
2580,48,84,123
2581,48,84,123
2582,48,84,123
2583,48,84,123
2584,48,84,123
2585,48,84,123
2586,48,84,123
2587,48,84,123
2588,48,84,123
2589,48,84,123
2590,48,84,123
2591,48,84,123
2592,48,84,123
2593,48,84,123
2594,48,84,123
2595,48,84,123
2596,48,84,123
2597,48,84,123
2598,48,84,123
2599,48,84,123
2600,48,84,123
2601,48,84,123
2602,48,84,123
2603,48,84,123
2604,48,84,123
2605,48,84,123
2606,48,84,123
2607,48,84,123
2608,48,84,123
2609,48,84,123
2610,48,84,123
2611,48,84,123
2612,48,84,123
2613,48,84,123
2614,48,84,123
2615,48,84,123
2616,48,84,123
2617,48,84,123
2618,48,84,123
2619,48,84,123
2620,48,84,123
2621,48,84,123
2622,48,84,123
2623,49,84,123
2624,49,84,123
2625,49,84,123
2626,49,84,123
2627,49,84,123
2628,49,84,123
2629,49,84,123
2630,49,84,123
2631,49,84,123
2632,49,84,123
2633,49,84,123
2634,49,84,123
2635,49,84,123
2636,49,84,123
2637,49,84,123
2638,49,84,123
2639,49,84,123
2640,49,84,123
2641,49,84,123
2642,49,84,123
2643,49,84,123
2644,49,84,123
2645,49,84,123
2646,49,84,123
2647,49,84,123
2648,49,84,123
2649,49,84,123
2650,49,84,123
2651,49,84,123
2652,49,84,123
2653,49,84,123
2654,49,84,123
2655,49,84,123
2656,49,84,123
2657,49,84,123
2658,49,84,123
2659,49,84,123
2660,49,84,123
2661,49,84,123
2662,49,84,123
2663,49,84,123
2664,49,84,123
2665,49,84,123
2666,49,84,123
2667,49,84,123
2668,49,84,123
2669,49,84,123
2670,49,84,123
2671,49,84,123
2672,49,84,123
2673,49,84,123
2674,49,84,123
2675,49,84,123
2676,49,84,123
2677,49,84,123
2678,49,84,123
2679,49,84,123
2680,49,84,123
2681,49,84,123
2682,49,84,125
2683,49,84,125
2684,49,84,125
2685,49,84,125
2686,49,84,125
2687,49,84,125
2688,49,84,125
2689,49,84,126
2690,49,84,126
2691,49,84,126
2692,49,84,126
2693,49,84,126
2694,49,84,126
2695,49,85,127
2696,49,85,127
2697,49,85,127
2698,49,85,127
2699,49,85,127
2700,49,85,127
2701,49,85,127
2702,49,85,127
2703,49,85,127
2704,49,85,127
2705,49,85,127
2706,49,85,127
2707,49,85,127
2708,49,85,127
2709,49,85,127
2710,49,85,127
2711,49,85,127
2712,49,85,127
2713,49,85,127
2714,49,85,127
2715,49,85,127
2716,49,85,127
2717,49,85,127
2718,49,85,127
2719,49,85,127
2720,49,85,127
2721,49,85,127
2722,49,86,127
2723,49,86,127
2724,49,86,127
2725,49,86,127
2726,49,86,127
2727,49,86,127
2728,49,86,127
2729,49,86,127
2730,49,86,127
2731,49,86,127
2732,49,86,127
2733,49,86,127
2734,49,86,127
2735,49,86,127
2736,49,86,127
2737,49,86,127
2738,49,86,127
2739,49,86,127
2740,49,86,127
2741,50,87,127
2742,50,87,127
2743,50,87,127
2744,50,87,127
2745,50,87,127
2746,50,87,127
2747,50,87,127
2748,50,87,127
2749,50,87,127
2750,50,87,127
2751,50,87,127
2752,50,87,127
2753,50,87,127
2754,50,87,128
2755,50,87,128
2756,50,87,128
2757,50,87,128
2758,50,87,128
2759,50,87,128
2760,50,87,128
2761,50,88,129
2762,50,88,129
2763,50,88,129
2764,50,88,129
2765,50,88,129
2766,50,88,129
2767,50,88,129
2768,50,88,129
2769,50,88,129
2770,50,88,129
2771,50,88,129
2772,50,88,129
2773,50,88,129
2774,50,89,129
2775,50,89,129
2776,50,89,129
2777,50,89,129
2778,50,89,129
2779,50,89,129
2780,50,89,129
2781,50,90,133
2782,50,90,133
2783,50,90,133
2784,50,90,133
2785,50,90,133
2786,50,90,133
2787,50,90,133
2788,50,90,133
2789,50,90,133
2790,50,90,133
2791,50,90,133
2792,50,90,133
2793,50,90,133
2794,50,90,133
2795,50,90,133
2796,50,90,133
2797,50,90,133
2798,50,90,133
2799,50,90,133
2800,50,91,134
2801,50,91,134
2802,50,91,134
2803,50,91,134
2804,50,91,134
2805,50,91,134
2806,50,91,134
2807,50,91,134
2808,50,91,134
2809,50,91,134
2810,50,91,134
2811,50,91,134
2812,50,91,134
2813,50,91,134
2814,50,91,134
2815,50,91,134
2816,50,91,134
2817,50,91,134
2818,50,91,134
2819,50,91,134
2820,50,91,135
2821,50,91,135
2822,50,91,135
2823,50,91,135
2824,50,91,135
2825,50,91,135
2826,50,91,135
2827,50,91,137
2828,50,91,137
2829,50,91,137
2830,50,91,137
2831,50,91,137
2832,50,91,137
2833,52,92,137
2834,52,92,137
2835,52,92,137
2836,52,92,137
2837,52,92,137
2838,52,92,137
2839,52,92,137
2840,52,93,137
2841,52,93,137
2842,52,93,137
2843,52,93,137
2844,52,93,137
2845,52,93,137
2846,52,93,137
2847,52,93,137
2848,52,93,137
2849,52,93,137
2850,52,93,137
2851,52,93,137
2852,52,93,137
2853,52,93,137
2854,52,93,137
2855,52,93,137
2856,52,93,137
2857,52,93,137
2858,52,93,137
2859,52,93,137
2860,52,93,137
2861,52,93,137
2862,52,93,137
2863,52,93,137
2864,52,93,137
2865,52,93,137
2866,52,93,137
2867,52,93,137
2868,52,93,137
2869,52,93,137
2870,52,93,137
2871,52,93,137
2872,52,93,137
2873,52,93,137
2874,52,93,137
2875,52,93,137
2876,52,93,137
2877,52,93,137
2878,52,93,137
2879,52,96,137
2880,52,96,137
2881,52,96,137
2882,52,96,137
2883,52,96,137
2884,52,96,137
2885,52,96,137
2886,52,96,137
2887,52,96,137
2888,52,96,137
2889,52,96,137
2890,52,96,137
2891,52,96,137
2892,52,96,137
2893,52,96,137
2894,52,96,137
2895,52,96,137
2896,52,96,137
2897,52,96,137
2898,52,96,137
2899,52,96,138
2900,52,96,138
2901,52,96,138
2902,52,96,138
2903,52,96,138
2904,52,96,138
2905,52,96,138
2906,52,96,138
2907,52,96,138
2908,52,96,138
2909,52,96,138
2910,52,96,138
2911,52,96,138
2912,52,96,138
2913,52,96,138
2914,52,96,138
2915,52,96,138
2916,52,96,138
2917,52,96,138
2918,52,96,138
2919,52,98,138
2920,52,98,138
2921,52,98,138
2922,52,98,138
2923,52,98,138
2924,52,98,138
2925,52,98,138
2926,52,98,138
2927,52,98,138
2928,52,98,138
2929,52,98,138
2930,52,98,138
2931,52,98,138
2932,52,98,138
2933,52,98,138
2934,52,98,138
2935,52,98,138
2936,52,98,138
2937,52,98,138
2938,52,98,138
2939,52,98,138
2940,52,98,138
2941,52,98,138
2942,52,98,138
2943,52,98,138
2944,52,98,138
2945,52,98,138
2946,52,98,138
2947,52,98,138
2948,52,98,138
2949,52,98,138
2950,52,98,138
2951,52,98,138
2952,52,98,138
2953,52,98,138
2954,52,98,138
2955,52,98,138
2956,52,98,138
2957,52,98,138
2958,52,98,139
2959,52,98,139
2960,52,98,139
2961,52,98,139
2962,52,98,139
2963,52,98,139
2964,52,98,139
2965,52,98,139
2966,52,98,139
2967,52,98,139
2968,52,98,139
2969,52,98,139
2970,52,98,139
2971,52,98,140
2972,52,98,140
2973,52,98,140
2974,52,98,140
2975,52,98,140
2976,52,98,140
2977,52,98,140
2978,53,98,140
2979,53,98,140
2980,53,98,140
2981,53,98,140
2982,53,98,140
2983,53,98,140
2984,53,98,140
2985,53,98,141
2986,53,98,141
2987,53,98,141
2988,53,98,141
2989,53,98,141
2990,53,98,141
2991,53,98,141
2992,53,100,141
2993,53,100,141
2994,53,100,141
2995,53,100,141
2996,53,100,141
2997,53,100,141
2998,53,102,141
2999,53,102,141
3000,53,102,141
3001,53,102,141
3002,53,102,141
3003,53,102,141
3004,53,102,141
3005,53,102,141
3006,53,102,141
3007,53,102,141
3008,53,102,141
3009,53,102,141
3010,53,102,141
3011,53,102,141
3012,53,102,141
3013,53,102,141
3014,53,102,141
3015,53,102,141
3016,53,102,141
3017,53,102,141
3018,53,102,141
3019,53,102,141
3020,53,102,141
3021,53,102,141
3022,53,102,141
3023,53,102,141
3024,53,102,141
3025,53,102,141
3026,53,102,141
3027,53,102,141
3028,53,102,141
3029,53,102,141
3030,53,102,141
3031,53,102,141
3032,53,102,141
3033,53,102,141
3034,53,102,141
3035,53,102,141
3036,54,102,142
3037,54,102,142
3038,54,102,142
3039,54,102,142
3040,54,102,142
3041,54,102,142
3042,54,103,142
3043,54,103,142
3044,54,103,142
3045,54,103,142
3046,54,103,142
3047,54,103,142
3048,54,103,142
3049,54,103,142
3050,54,103,142
3051,54,103,142
3052,54,103,142
3053,54,103,142
3054,54,103,142
3055,54,103,142
3056,54,103,142
3057,54,103,142
3058,54,103,142
3059,54,103,142
3060,54,103,142
3061,54,103,142
3062,54,103,142
3063,54,103,142
3064,54,103,142
3065,54,103,142
3066,54,103,142
3067,54,103,143
3068,54,103,143
3069,54,103,143
3070,54,103,143
3071,54,103,143
3072,54,103,143
3073,54,103,143
3074,54,103,143
3075,54,103,143
3076,54,103,143
3077,54,103,143
3078,54,103,143
3079,54,103,143
3080,54,103,143
3081,54,103,143
3082,54,103,143
3083,54,103,143
3084,54,103,143
3085,54,103,143
3086,54,103,143
3087,54,103,143
3088,54,103,143
3089,54,103,143
3090,54,103,143
3091,54,103,143
3092,54,103,143
3093,54,104,143
3094,54,104,143
3095,54,104,143
3096,54,104,143
3097,54,104,143
3098,54,104,143
3099,54,104,143
3100,55,104,143
3101,55,104,143
3102,55,104,143
3103,55,104,143
3104,55,104,143
3105,55,104,143
3106,55,104,145
3107,55,104,145
3108,55,104,145
3109,55,104,145
3110,55,104,145
3111,55,104,145
3112,55,104,145
3113,55,104,146
3114,55,104,146
3115,55,104,146
3116,55,104,146
3117,55,104,146
3118,55,104,146
3119,55,104,146
3120,55,104,146
3121,55,104,146
3122,55,104,146
3123,55,104,146
3124,55,104,146
3125,55,104,146
3126,55,104,146
3127,55,104,146
3128,55,104,146
3129,55,104,146
3130,55,104,146
3131,55,104,146
3132,55,104,146
3133,55,104,146
3134,55,104,146
3135,55,104,146
3136,55,104,146
3137,55,104,146
3138,55,104,146
3139,55,104,146
3140,55,104,146
3141,55,104,146
3142,55,104,146
3143,55,104,146
3144,55,104,146
3145,55,104,146
3146,55,104,146
3147,55,104,146
3148,55,104,146
3149,55,104,146
3150,55,104,146
3151,55,104,146
3152,55,104,146
3153,55,104,146
3154,55,104,146
3155,55,104,146
3156,55,104,146
3157,55,104,146
3158,55,104,147
3159,55,104,147
3160,55,104,147
3161,55,104,147
3162,55,104,147
3163,55,104,147
3164,55,104,147
3165,55,104,147
3166,55,104,147
3167,55,104,147
3168,55,104,147
3169,55,104,147
3170,55,104,147
3171,55,104,147
3172,55,104,147
3173,55,104,147
3174,55,104,147
3175,55,104,147
3176,55,104,147
3177,55,105,147
3178,55,105,147
3179,55,105,147
3180,55,105,147
3181,55,105,147
3182,55,105,147
3183,55,105,147
3184,55,105,147
3185,55,105,147
3186,55,105,147
3187,55,105,147
3188,55,105,147
3189,55,105,147
3190,55,105,147
3191,55,105,147
3192,55,105,147
3193,55,105,147
3194,55,105,147
3195,55,105,147
3196,56,105,147
3197,56,105,147
3198,56,105,147
3199,56,105,147
3200,56,105,147
3201,56,105,147
3202,57,106,147
3203,57,106,147
3204,57,106,147
3205,57,106,147
3206,57,106,147
3207,57,106,147
